-0.36276,0.31136,-0.042002
-0.36272,0.31139,-0.041862
-0.36269,0.31141,-0.041743
-0.36266,0.31142,-0.041632
-0.36264,0.31143,-0.041531
-0.36262,0.31145,-0.041448
-0.36259,0.31146,-0.041355
-0.36257,0.31148,-0.041252
-0.36255,0.31149,-0.041157
-0.36252,0.3115,-0.041088
-0.36251,0.31151,-0.041055
-0.36249,0.31153,-0.041023
-0.36248,0.31155,-0.041013
-0.36247,0.31156,-0.041014
-0.36246,0.31157,-0.041012
-0.36245,0.31158,-0.041016
-0.36243,0.31159,-0.041014
-0.36242,0.3116,-0.041019
-0.3624,0.31161,-0.041015
-0.36239,0.31162,-0.041006
-0.36237,0.31164,-0.04102
-0.36235,0.31164,-0.041029
-0.36234,0.31165,-0.041021
-0.36233,0.31166,-0.040996
-0.36231,0.31167,-0.040989
-0.3623,0.31168,-0.040976
-0.36229,0.31168,-0.04095
-0.36228,0.31169,-0.040949
-0.36227,0.31169,-0.04096
-0.36226,0.3117,-0.040975
-0.36226,0.3117,-0.040988
-0.36225,0.3117,-0.041004
-0.36225,0.31171,-0.040989
-0.36224,0.31171,-0.040952
-0.36224,0.31172,-0.04093
-0.36224,0.31172,-0.040909
-0.36223,0.31172,-0.040884
-0.36223,0.31172,-0.040901
-0.36223,0.31172,-0.040919
-0.36223,0.31173,-0.040898
-0.36223,0.31173,-0.040846
-0.36223,0.31173,-0.040812
-0.36223,0.31173,-0.04077
-0.36222,0.31173,-0.040725
-0.36222,0.31173,-0.040697
-0.36222,0.31173,-0.040672
-0.36222,0.31173,-0.040624
-0.36223,0.31173,-0.040605
-0.36223,0.31173,-0.040521
-0.36223,0.31172,-0.040477
-0.36222,0.31173,-0.040473
-0.36222,0.31173,-0.0404
-0.36222,0.31173,-0.040389
-0.36222,0.31173,-0.040329
-0.36222,0.31173,-0.040244
-0.36223,0.31172,-0.040128
-0.36223,0.31172,-0.040073
-0.36223,0.31172,-0.04002
-0.36224,0.31172,-0.039956
-0.36224,0.31172,-0.039881
-0.36224,0.31172,-0.039789
-0.36224,0.31171,-0.039753
-0.36225,0.31171,-0.039733
-0.36225,0.31171,-0.039665
-0.36226,0.31171,-0.039593
-0.36226,0.31171,-0.039508
-0.36226,0.31171,-0.039386
-0.36227,0.3117,-0.039282
-0.36228,0.31169,-0.039157
-0.36228,0.31169,-0.038988
-0.36229,0.31168,-0.038907
-0.36231,0.31168,-0.038771
-0.36232,0.31167,-0.03867
-0.36233,0.31167,-0.038598
-0.36234,0.31166,-0.038525
-0.36235,0.31165,-0.038477
-0.36236,0.31165,-0.038432
-0.36237,0.31165,-0.038406
-0.36238,0.31164,-0.038416
-0.3624,0.31162,-0.038425
-0.36241,0.31162,-0.03844
-0.36242,0.31161,-0.038479
-0.36243,0.3116,-0.038525
-0.36243,0.3116,-0.038576
-0.36244,0.31159,-0.038634
-0.36246,0.31158,-0.038695
-0.36247,0.31157,-0.038729
-0.36248,0.31156,-0.038739
-0.36248,0.31155,-0.038786
-0.36249,0.31154,-0.038845
-0.3625,0.31153,-0.038968
-0.3625,0.31152,-0.039074
-0.36251,0.31151,-0.039146
-0.36251,0.31149,-0.039231
-0.3625,0.31148,-0.039301
-0.36251,0.31146,-0.039361
-0.36251,0.31145,-0.039448
-0.36251,0.31144,-0.039525
-0.36252,0.31143,-0.039591
-0.36253,0.31141,-0.039642
-0.36254,0.31141,-0.039701
-0.36254,0.3114,-0.039746
-0.36255,0.31139,-0.039763
-0.36256,0.31138,-0.03978
-0.36256,0.31138,-0.039809
-0.36257,0.31138,-0.039813
-0.36258,0.31137,-0.039798
-0.36259,0.31137,-0.039753
-0.3626,0.31137,-0.039707
-0.3626,0.31137,-0.039638
-0.36262,0.31136,-0.039564
-0.36262,0.31136,-0.039509
-0.36263,0.31136,-0.039477
-0.36264,0.31136,-0.039403
-0.36264,0.31136,-0.039358
-0.36265,0.31136,-0.039315
-0.36266,0.31136,-0.039279
-0.36266,0.31136,-0.039249
-0.36267,0.31136,-0.03924
-0.36268,0.31136,-0.039249
-0.3627,0.31136,-0.039267
-0.3627,0.31137,-0.039288
-0.36272,0.31136,-0.039317
-0.36274,0.31136,-0.039336
-0.36274,0.31136,-0.039355
-0.36276,0.31136,-0.039376
-0.36277,0.31136,-0.039388
-0.36278,0.31136,-0.039398
-0.36279,0.31135,-0.039416
-0.36279,0.31136,-0.039431
-0.3628,0.31136,-0.03945
-0.36281,0.31135,-0.039464
-0.36282,0.31134,-0.039469
-0.36282,0.31134,-0.03947
-0.36283,0.31134,-0.039466
-0.36284,0.31133,-0.039468
-0.36285,0.31133,-0.039466
-0.36285,0.31132,-0.039479
-0.36286,0.31132,-0.039485
-0.36286,0.31131,-0.039485
-0.36287,0.31131,-0.039497
-0.36288,0.3113,-0.039509
-0.36288,0.3113,-0.039511
-0.36288,0.3113,-0.039506
-0.36289,0.31129,-0.039502
-0.36289,0.31129,-0.039493
-0.36289,0.31129,-0.039492
-0.36289,0.31128,-0.039501
-0.36289,0.31128,-0.039533
-0.36289,0.31128,-0.039531
-0.3629,0.31127,-0.039549
-0.3629,0.31127,-0.039542
-0.36291,0.31127,-0.039507
-0.36291,0.31126,-0.039488
-0.36291,0.31126,-0.039447
-0.36291,0.31126,-0.039405
-0.36291,0.31126,-0.039336
-0.36291,0.31126,-0.039293
-0.36291,0.31126,-0.039297
-0.36291,0.31126,-0.039277
-0.36292,0.31125,-0.039263
-0.36292,0.31125,-0.039247
-0.36293,0.31125,-0.039189
-0.36293,0.31125,-0.039142
-0.36293,0.31125,-0.039069
-0.36293,0.31125,-0.03902
-0.36293,0.31125,-0.038974
-0.36294,0.31125,-0.038945
-0.36294,0.31125,-0.038878
-0.36295,0.31125,-0.038811
-0.36296,0.31125,-0.038761
-0.36297,0.31125,-0.038715
-0.36298,0.31124,-0.038669
-0.36298,0.31124,-0.038644
-0.36298,0.31124,-0.038627
-0.36299,0.31123,-0.038509
-0.36299,0.31123,-0.038478
-0.36298,0.31123,-0.038435
-0.36299,0.31123,-0.038401
-0.363,0.31123,-0.038352
-0.363,0.31123,-0.038331
-0.36302,0.31123,-0.038328
-0.36302,0.31123,-0.038318
-0.36303,0.31123,-0.038336
-0.36305,0.31122,-0.038362
-0.36306,0.31122,-0.038383
-0.36308,0.31122,-0.038399
-0.3631,0.31122,-0.038419
-0.36311,0.31122,-0.038426
-0.36313,0.31122,-0.038425
-0.36315,0.31121,-0.03844
-0.36316,0.31121,-0.038449
-0.36318,0.31121,-0.03845
-0.36319,0.31121,-0.038456
-0.36321,0.31121,-0.03845
-0.36323,0.31121,-0.038447
-0.36324,0.31121,-0.038465
-0.36325,0.31121,-0.038482
-0.36326,0.31121,-0.038475
-0.36328,0.31121,-0.038471
-0.36329,0.31121,-0.038432
-0.3633,0.31121,-0.038435
-0.36331,0.31121,-0.038444
-0.36331,0.31121,-0.038429
-0.36332,0.3112,-0.038419
-0.36333,0.3112,-0.038402
-0.36334,0.3112,-0.038398
-0.36334,0.31119,-0.0384
-0.36336,0.31119,-0.038404
-0.36336,0.31119,-0.038407
-0.36337,0.31119,-0.038416
-0.36337,0.31119,-0.038434
-0.36338,0.31118,-0.038452
-0.36338,0.31118,-0.038467
-0.36338,0.31117,-0.038477
-0.36339,0.31117,-0.038509
-0.3634,0.31116,-0.038522
-0.36341,0.31115,-0.038541
-0.36342,0.31114,-0.038565
-0.36343,0.31114,-0.038572
-0.36344,0.31113,-0.038574
-0.36345,0.31112,-0.038574
-0.36346,0.31112,-0.038575
-0.36347,0.31111,-0.03857
-0.36348,0.3111,-0.038552
-0.36348,0.3111,-0.038517
-0.36349,0.3111,-0.038573
-0.3635,0.31109,-0.038614
-0.36351,0.31108,-0.038645
-0.36352,0.31108,-0.038686
-0.36352,0.31108,-0.038648
-0.36351,0.31108,-0.03863
-0.36351,0.31108,-0.038658
-0.36351,0.31107,-0.038685
-0.36352,0.31107,-0.038703
-0.36353,0.31107,-0.038729
-0.36354,0.31107,-0.038745
-0.36355,0.31106,-0.038764
-0.36355,0.31106,-0.038751
-0.36356,0.31106,-0.038798
-0.36357,0.31106,-0.038876
-0.36358,0.31105,-0.038939
-0.36359,0.31105,-0.039034
-0.36359,0.31105,-0.039119
-0.36359,0.31105,-0.039175
-0.3636,0.31105,-0.039222
-0.3636,0.31105,-0.039288
-0.36361,0.31105,-0.039319
-0.36362,0.31105,-0.039361
-0.36362,0.31105,-0.039392
-0.36363,0.31105,-0.039422
-0.36363,0.31105,-0.039481
-0.36363,0.31105,-0.039544
-0.36363,0.31105,-0.039588
-0.36364,0.31105,-0.03964
-0.36364,0.31105,-0.039684
-0.36365,0.31105,-0.039729
-0.36364,0.31106,-0.039761
-0.36363,0.31106,-0.039809
-0.36362,0.31106,-0.039871
-0.36361,0.31107,-0.03993
-0.36362,0.31107,-0.039993
-0.36363,0.31106,-0.040024
-0.36364,0.31106,-0.040058
-0.36365,0.31106,-0.040087
-0.36366,0.31106,-0.040108
-0.36367,0.31106,-0.040115
-0.36367,0.31106,-0.040112
-0.36368,0.31106,-0.040108
-0.36368,0.31105,-0.040123
-0.36368,0.31106,-0.040098
-0.36368,0.31106,-0.040064
-0.36369,0.31106,-0.040045
-0.36369,0.31106,-0.040029
-0.36369,0.31106,-0.040027
-0.36369,0.31106,-0.040014
-0.36369,0.31106,-0.04001
-0.36369,0.31106,-0.040005
-0.3637,0.31106,-0.039995
-0.3637,0.31106,-0.03999
-0.3637,0.31107,-0.039994
-0.3637,0.31107,-0.040006
-0.3637,0.31107,-0.040019
-0.3637,0.31107,-0.040039
-0.36371,0.31107,-0.040049
-0.36371,0.31107,-0.040044
-0.36371,0.31107,-0.040044
-0.36371,0.31107,-0.040047
-0.36371,0.31107,-0.040052
-0.36371,0.31107,-0.040089
-0.36371,0.31107,-0.040117
-0.36371,0.31107,-0.040129
-0.36371,0.31107,-0.040152
-0.36371,0.31107,-0.04017
-0.36371,0.31107,-0.040157
-0.36371,0.31107,-0.040172
-0.36371,0.31107,-0.04019
-0.36371,0.31107,-0.040177
-0.36371,0.31107,-0.040179
-0.36371,0.31107,-0.040173
-0.36371,0.31107,-0.040177
-0.36371,0.31107,-0.040187
-0.36371,0.31107,-0.040175
-0.36371,0.31107,-0.040154
-0.36372,0.31107,-0.040122
-0.36371,0.31107,-0.040087
-0.36371,0.31107,-0.040035
-0.36371,0.31107,-0.039994
-0.36371,0.31107,-0.039921
-0.36371,0.31107,-0.039867
-0.36371,0.31107,-0.039772
-0.36371,0.31107,-0.039707
-0.36371,0.31107,-0.039634
-0.36371,0.31107,-0.03957
-0.36371,0.31107,-0.039486
-0.36371,0.31107,-0.039361
-0.36371,0.31107,-0.039267
-0.3637,0.31107,-0.039256
-0.3637,0.31107,-0.039242
-0.36369,0.31107,-0.039255
-0.36368,0.31108,-0.039224
-0.36368,0.31108,-0.039202
-0.36367,0.31108,-0.039252
-0.36365,0.31109,-0.039251
-0.36364,0.31109,-0.039234
-0.36363,0.31109,-0.039243
-0.36363,0.31109,-0.039228
-0.36362,0.3111,-0.039183
-0.36362,0.3111,-0.039178
-0.36362,0.3111,-0.039121
-0.36362,0.3111,-0.039002
-0.36362,0.3111,-0.0389
-0.36362,0.3111,-0.038837
-0.36362,0.31111,-0.038722
-0.36362,0.3111,-0.038598
-0.36362,0.3111,-0.038485
-0.36362,0.31111,-0.038316
-0.36362,0.31111,-0.03814
-0.36362,0.31111,-0.038101
-0.36362,0.31111,-0.037949
-0.36362,0.31111,-0.037792
-0.36362,0.31111,-0.03765
-0.36362,0.31111,-0.037455
-0.36362,0.31112,-0.037362
-0.36362,0.31112,-0.037265
-0.36362,0.31112,-0.037137
-0.36362,0.31113,-0.036994
-0.36362,0.31113,-0.036911
-0.36362,0.31113,-0.036846
-0.36363,0.31113,-0.036758
-0.36363,0.31113,-0.036686
-0.36364,0.31113,-0.036635
-0.36365,0.31113,-0.036595
-0.36365,0.31114,-0.036581
-0.36366,0.31114,-0.036575
-0.36366,0.31114,-0.03657
-0.36366,0.31115,-0.03656
-0.36366,0.31114,-0.036558
-0.36368,0.31114,-0.036551
-0.36368,0.31114,-0.036549
-0.36369,0.31114,-0.036561
-0.36369,0.31115,-0.03659
-0.36369,0.31115,-0.036617
-0.36369,0.31115,-0.03665
-0.3637,0.31115,-0.036654
-0.36368,0.31116,-0.03667
-0.36368,0.31116,-0.036676
-0.36368,0.31117,-0.036666
-0.36368,0.31117,-0.036657
-0.36369,0.31117,-0.036641
-0.36369,0.31117,-0.03663
-0.3637,0.31117,-0.036608
-0.3637,0.31117,-0.036605
-0.36371,0.31117,-0.036582
-0.36371,0.31117,-0.036568
-0.36372,0.31118,-0.036547
-0.36372,0.31118,-0.036509
-0.36372,0.31118,-0.036498
-0.36372,0.31118,-0.03648
-0.36372,0.31118,-0.036453
-0.36372,0.31118,-0.036448
-0.36372,0.31118,-0.036441
-0.36372,0.31118,-0.036425
-0.3637,0.31119,-0.036391
-0.3637,0.31119,-0.036383
-0.3637,0.31119,-0.036379
-0.36369,0.31119,-0.036353
-0.36369,0.3112,-0.03634
-0.3637,0.3112,-0.036325
-0.3637,0.3112,-0.036296
-0.36369,0.31121,-0.036274
-0.36369,0.31121,-0.036247
-0.3637,0.31121,-0.036221
-0.3637,0.31121,-0.036153
-0.3637,0.31121,-0.036093
-0.3637,0.31121,-0.03606
-0.3637,0.31121,-0.035977
-0.36369,0.31122,-0.035919
-0.36369,0.31122,-0.03582
-0.36369,0.31122,-0.035725
-0.36368,0.31122,-0.035649
-0.36369,0.31122,-0.035533
-0.36368,0.31123,-0.035474
-0.36367,0.31123,-0.035373
-0.36367,0.31123,-0.035313
-0.36367,0.31124,-0.035269
-0.36367,0.31124,-0.035201
-0.36366,0.31124,-0.035182
-0.36366,0.31125,-0.035166
-0.36366,0.31126,-0.035147
-0.36365,0.31127,-0.035163
-0.36364,0.31128,-0.035186
-0.36364,0.31129,-0.035228
-0.36363,0.3113,-0.035255
-0.36362,0.31131,-0.035281
-0.36362,0.31132,-0.035308
-0.36362,0.31134,-0.035303
-0.36361,0.31135,-0.035326
-0.36361,0.31136,-0.035328
-0.36361,0.31137,-0.035322
-0.36361,0.31138,-0.035318
-0.3636,0.3114,-0.035288
-0.3636,0.31141,-0.035271
-0.36359,0.31142,-0.03523
-0.36358,0.31143,-0.035212
-0.36358,0.31144,-0.035198
-0.36358,0.31145,-0.035181
-0.36357,0.31145,-0.035155
-0.36357,0.31146,-0.035161
-0.36357,0.31146,-0.035153
-0.36356,0.31147,-0.035141
-0.36356,0.31147,-0.035129
-0.36355,0.31148,-0.035106
-0.36355,0.31148,-0.03509
-0.36355,0.31148,-0.035071
-0.36355,0.31149,-0.035052
-0.36355,0.31149,-0.035042
-0.36355,0.31149,-0.035031
-0.36355,0.31149,-0.035023
-0.36354,0.3115,-0.034997
-0.36354,0.3115,-0.034993
-0.36354,0.31151,-0.034995
-0.36354,0.31151,-0.034989
-0.36354,0.31151,-0.034973
-0.36354,0.31152,-0.034968
-0.36354,0.31152,-0.034955
-0.36354,0.31152,-0.03495
-0.36354,0.31152,-0.034939
-0.36354,0.31152,-0.03492
-0.36354,0.31152,-0.034918
-0.36354,0.31152,-0.034926
-0.36354,0.31153,-0.034926
-0.36354,0.31153,-0.034891
-0.36354,0.31153,-0.034822
-0.36354,0.31153,-0.034795
-0.36354,0.31153,-0.034762
-0.36354,0.31154,-0.034761
-0.36354,0.31154,-0.034801
-0.36354,0.31154,-0.034817
-0.36355,0.31154,-0.034831
-0.36354,0.31154,-0.034843
-0.36355,0.31154,-0.034859
-0.36355,0.31154,-0.034871
-0.36354,0.31154,-0.034876
-0.36354,0.31154,-0.034876
-0.36354,0.31155,-0.034879
-0.36354,0.31155,-0.034871
-0.36354,0.31155,-0.034875
-0.36354,0.31155,-0.034879
-0.36355,0.31155,-0.034874
-0.36355,0.31155,-0.034872
-0.36355,0.31155,-0.034864
-0.36355,0.31155,-0.034855
-0.36355,0.31156,-0.034851
-0.36355,0.31156,-0.034848
-0.36356,0.31156,-0.034849
-0.36356,0.31156,-0.034844
-0.36356,0.31157,-0.034832
-0.36357,0.31157,-0.034829
-0.36357,0.31158,-0.034835
-0.36357,0.31158,-0.034839
-0.36357,0.31158,-0.034844
-0.36357,0.31158,-0.034845
-0.36357,0.31158,-0.034853
-0.36357,0.31159,-0.034862
-0.36357,0.31159,-0.034866
-0.36357,0.31159,-0.034866
-0.36357,0.31159,-0.034868
-0.36357,0.31159,-0.034871
-0.36357,0.31159,-0.034869
-0.36358,0.31159,-0.034869
-0.36358,0.31158,-0.034868
-0.36359,0.31158,-0.034866
-0.36359,0.31159,-0.034869
-0.36359,0.31159,-0.03487
-0.3636,0.31158,-0.034853
-0.3636,0.31158,-0.03485
-0.3636,0.31159,-0.034825
-0.3636,0.31159,-0.03478
-0.3636,0.31159,-0.03477
-0.3636,0.31159,-0.034776
-0.36361,0.31159,-0.034743
-0.36362,0.31159,-0.034728
-0.36362,0.31159,-0.034723
-0.36362,0.3116,-0.034723
-0.36363,0.3116,-0.034709
-0.36363,0.3116,-0.034708
-0.36364,0.3116,-0.034712
-0.36364,0.31161,-0.034715
-0.36364,0.31161,-0.034763
-0.36365,0.31161,-0.034809
-0.36365,0.31161,-0.03482
-0.36365,0.31162,-0.034795
-0.36365,0.31162,-0.034818
-0.36366,0.31162,-0.034812
-0.36367,0.31162,-0.034825
-0.36367,0.31163,-0.034843
-0.36367,0.31163,-0.034859
-0.36368,0.31163,-0.034859
-0.36369,0.31164,-0.034888
-0.36369,0.31164,-0.034917
-0.36369,0.31165,-0.034927
-0.3637,0.31165,-0.03494
-0.3637,0.31166,-0.034956
-0.36371,0.31166,-0.034969
-0.36372,0.31167,-0.034986
-0.36372,0.31168,-0.03499
-0.36373,0.31168,-0.03499
-0.36374,0.31169,-0.034985
-0.36374,0.3117,-0.034995
-0.36375,0.3117,-0.035001
-0.36376,0.31171,-0.034995
-0.36377,0.31171,-0.035004
-0.36377,0.31171,-0.035007
-0.36377,0.31171,-0.03499
-0.36377,0.31172,-0.03499
-0.36378,0.31172,-0.034985
-0.36378,0.31173,-0.034983
-0.36378,0.31173,-0.034994
-0.36378,0.31173,-0.034998
-0.36378,0.31173,-0.035003
-0.36378,0.31173,-0.035015
-0.36379,0.31173,-0.035023
-0.36379,0.31174,-0.035033
-0.36379,0.31174,-0.035045
-0.36379,0.31174,-0.035071
-0.36379,0.31174,-0.035103
-0.36379,0.31174,-0.035107
-0.36379,0.31174,-0.035111
-0.36379,0.31174,-0.035151
-0.3638,0.31174,-0.035205
-0.3638,0.31174,-0.035292
-0.3638,0.31174,-0.035329
-0.3638,0.31174,-0.035392
-0.3638,0.31174,-0.035492
-0.3638,0.31174,-0.035532
-0.36381,0.31174,-0.035692
-0.36381,0.31174,-0.035791
-0.36381,0.31174,-0.035858
-0.36381,0.31174,-0.035908
-0.36381,0.31174,-0.035932
-0.36381,0.31174,-0.03596
-0.36381,0.31175,-0.036008
-0.36381,0.31175,-0.036079
-0.36381,0.31175,-0.036062
-0.36381,0.31175,-0.036043
-0.36381,0.31175,-0.036101
-0.36381,0.31175,-0.036167
-0.36381,0.31175,-0.036228
-0.36382,0.31175,-0.036266
-0.36382,0.31175,-0.036301
-0.36382,0.31175,-0.036354
-0.36382,0.31176,-0.036417
-0.36382,0.31176,-0.036528
-0.36382,0.31176,-0.036697
-0.36382,0.31177,-0.036768
-0.36382,0.31177,-0.036825
-0.36383,0.31177,-0.036942
-0.36383,0.31177,-0.037043
-0.36383,0.31178,-0.037143
-0.36382,0.31178,-0.037201
-0.36383,0.31178,-0.037276
-0.36383,0.31178,-0.037345
-0.36383,0.31178,-0.037403
-0.36383,0.31178,-0.037517
-0.36383,0.31179,-0.037566
-0.36382,0.31179,-0.037626
-0.36382,0.31179,-0.037721
-0.36382,0.31179,-0.037933
-0.36381,0.3118,-0.037961
-0.36381,0.3118,-0.037956
-0.36381,0.3118,-0.038041
-0.3638,0.3118,-0.038176
-0.3638,0.31181,-0.038258
-0.3638,0.31181,-0.038289
-0.3638,0.31181,-0.038271
-0.3638,0.31181,-0.038265
-0.36379,0.31182,-0.038338
-0.36378,0.31182,-0.03846
-0.36378,0.31182,-0.038473
-0.36378,0.31182,-0.03845
-0.36377,0.31183,-0.038451
-0.36377,0.31183,-0.038476
-0.36377,0.31183,-0.038509
-0.36376,0.31184,-0.038555
-0.36376,0.31184,-0.038625
-0.36376,0.31184,-0.038702
-0.36376,0.31184,-0.03874
-0.36376,0.31184,-0.038804
-0.36376,0.31184,-0.03886
-0.36377,0.31184,-0.038934
-0.36376,0.31185,-0.038988
-0.36376,0.31185,-0.039027
-0.36376,0.31185,-0.039082
-0.36376,0.31185,-0.039139
-0.36376,0.31185,-0.039186
-0.36376,0.31185,-0.039233
-0.36375,0.31185,-0.039192
-0.36374,0.31185,-0.039084
-0.36375,0.31185,-0.03909
-0.36375,0.31185,-0.03906
-0.36374,0.31185,-0.03893
-0.36374,0.31186,-0.038735
-0.36373,0.31186,-0.038734
-0.36372,0.31187,-0.03866
-0.36372,0.31187,-0.038578
-0.36371,0.31188,-0.038687
-0.36372,0.31188,-0.038682
-0.36372,0.31188,-0.038674
-0.36372,0.31189,-0.038814
-0.36372,0.31189,-0.038858
-0.36374,0.31191,-0.038883
-0.36375,0.31194,-0.039035
-0.36376,0.31196,-0.039153
-0.36376,0.31199,-0.039278
-0.36376,0.31203,-0.039357
-0.36376,0.31204,-0.039476
-0.36377,0.31208,-0.039538
-0.36379,0.31214,-0.039538
-0.3638,0.3122,-0.039573
-0.36381,0.31226,-0.039626
-0.36382,0.31231,-0.03963
-0.36383,0.31235,-0.039628
-0.36383,0.31238,-0.039544
-0.36383,0.31242,-0.039465
-0.36382,0.31247,-0.039483
-0.36382,0.31252,-0.039593
-0.36381,0.31257,-0.039674
-0.36379,0.31259,-0.039789
-0.36378,0.31262,-0.039828
-0.36376,0.31265,-0.039817
-0.36374,0.31268,-0.039835
-0.36373,0.31271,-0.040011
-0.36371,0.31274,-0.040278
-0.36369,0.31276,-0.040413
-0.36367,0.31277,-0.040511
-0.36365,0.31282,-0.040563
-0.36365,0.31287,-0.040406
-0.36365,0.31293,-0.040431
-0.36365,0.313,-0.040586
-0.36364,0.31305,-0.040705
-0.36364,0.31306,-0.040654
-0.36364,0.31309,-0.04059
-0.36366,0.31311,-0.040622
-0.36368,0.31316,-0.040779
-0.36371,0.31322,-0.040891
-0.36374,0.31326,-0.04095
-0.36376,0.31329,-0.040991
-0.36378,0.31331,-0.041002
-0.3638,0.31332,-0.041023
-0.36382,0.31332,-0.041075
-0.36383,0.31333,-0.041191
-0.36385,0.31333,-0.041267
-0.36386,0.31333,-0.041297
-0.36386,0.31334,-0.041277
-0.36387,0.31334,-0.041096
-0.36388,0.31334,-0.040929
-0.36388,0.31334,-0.040778
-0.36389,0.31334,-0.040543
-0.3639,0.31334,-0.04038
-0.3639,0.31334,-0.040196
-0.36392,0.31334,-0.039993
-0.36393,0.31334,-0.039852
-0.36394,0.31334,-0.039721
-0.36396,0.31333,-0.039631
-0.36398,0.31333,-0.039506
-0.36399,0.31334,-0.039376
-0.36401,0.31334,-0.039215
-0.36404,0.31334,-0.039117
-0.36405,0.31334,-0.038984
-0.36407,0.31334,-0.038826
-0.3641,0.31334,-0.03868
-0.36412,0.31334,-0.038547
-0.36415,0.31334,-0.038409
-0.36417,0.31335,-0.038109
-0.36419,0.31335,-0.037957
-0.36421,0.31335,-0.037913
-0.36422,0.31335,-0.037812
-0.36424,0.31335,-0.037776
-0.36427,0.31334,-0.037738
-0.36429,0.31335,-0.037718
-0.36431,0.31336,-0.037615
-0.36433,0.31337,-0.037542
-0.36435,0.31337,-0.037539
-0.36437,0.31336,-0.037556
-0.36438,0.31337,-0.03756
-0.3644,0.31336,-0.03752
-0.36443,0.31336,-0.037569
-0.36444,0.31337,-0.037637
-0.36446,0.31338,-0.037635
-0.36448,0.31338,-0.037669
-0.36449,0.31338,-0.037688
-0.36451,0.31337,-0.037591
-0.36453,0.31336,-0.037607
-0.36454,0.31337,-0.037644
-0.36454,0.31337,-0.037481
